roll_call_id,bill_id,date,desc,passed,chamber,people_id,vote_text
1355841,1775764,2023-10-05,"Senate Question on passing item 4590-0915, notwithstanding the objections of the Governor Roll Call #73",1,S,22739,Yea
1355841,1775764,2023-10-05,"Senate Question on passing item 4590-0915, notwithstanding the objections of the Governor Roll Call #73",1,S,22841,Yea
1355841,1775764,2023-10-05,"Senate Question on passing item 4590-0915, notwithstanding the objections of the Governor Roll Call #73",1,S,22842,Yea
1355841,1775764,2023-10-05,"Senate Question on passing item 4590-0915, notwithstanding the objections of the Governor Roll Call #73",1,S,23059,Yea
1355841,1775764,2023-10-05,"Senate Question on passing item 4590-0915, notwithstanding the objections of the Governor Roll Call #73",1,S,24765,Yea
1355841,1775764,2023-10-05,"Senate Question on passing item 4590-0915, notwithstanding the objections of the Governor Roll Call #73",1,S,24769,Yea
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2403,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2404,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2435,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2463,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2471,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2506,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2510,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2531,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2552,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2555,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2560,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2566,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2567,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2572,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2576,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,2577,Yea
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,12439,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,13058,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,13105,Yea
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,13110,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,16183,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,16207,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,16256,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,17662,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,17963,Yea
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,19195,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,19410,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,19433,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,21064,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,21126,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,21127,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,21141,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,21648,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,22739,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,22841,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,22842,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,23059,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,24765,Nay
1357646,1783710,2023-11-14,Senate Amendment 2 Roll Call #92,0,S,24769,Nay
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2390,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2391,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2394,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2395,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2396,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2405,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2422,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2434,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2440,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2441,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2442,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2443,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2444,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2449,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2451,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2456,Absent
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2457,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2459,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2464,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2472,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2476,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2478,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2480,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2481,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2483,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2488,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2491,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2493,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2497,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2501,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2507,Absent
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2519,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2526,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,2528,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,12427,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,12436,Absent
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,12442,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,12454,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,12455,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,12461,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13053,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13059,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13064,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13106,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13111,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13112,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13113,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13114,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13116,Absent
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13123,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13317,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13877,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,13969,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16186,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16187,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16188,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16189,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16191,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16192,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16194,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16196,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16197,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16199,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16202,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,16203,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17644,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17645,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17646,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17647,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17648,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17649,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17650,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17652,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17653,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17655,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17656,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17657,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17659,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17660,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17661,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17708,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17871,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17960,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17962,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17971,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,17989,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19185,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19188,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19189,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19191,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19192,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19193,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19194,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19304,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19306,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19442,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19443,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,19623,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21065,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21129,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21130,Absent
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21131,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21132,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21135,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21136,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21137,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21138,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21139,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21142,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21143,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21145,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21147,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21148,NV
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21149,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21150,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21280,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21638,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21656,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,21657,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22681,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22730,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22731,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22732,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22733,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22734,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22735,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22736,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22737,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22738,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22740,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22741,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22742,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22743,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22744,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22745,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,22912,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24754,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24755,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24756,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24757,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24758,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24759,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24760,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24761,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24762,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24763,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24764,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24766,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24767,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24768,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24770,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24771,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24772,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24773,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24774,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24775,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24776,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24777,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24947,Yea
1350769,1774500,2023-07-13,House  Passed to be engrossed - 154 YEAS to 0 NAYS,1,H,24948,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2390,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2391,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2394,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2395,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2396,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2405,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2422,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2434,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2440,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2441,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2442,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2443,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2444,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2449,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2451,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2456,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2457,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2459,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2464,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2472,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2476,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2478,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2480,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2481,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2483,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2488,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2491,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2493,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2497,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2501,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2507,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2519,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2526,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,2528,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,12427,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,12436,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,12442,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,12454,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,12455,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,12461,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13053,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13059,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13064,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13106,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13111,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13112,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13113,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13114,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13116,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13123,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13877,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,13969,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,16186,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,16188,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,16189,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,16191,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,16192,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,16194,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,16196,Yea
1463110,1884197,2024-07-10,House Passed to be engrossed - 159 YEAS to 0 NAYS,1,H,16197,Yea
